Date,Income,Loan_disbursed,Age,Gender,Outstanding_debt,Purpose,Interest_rate,Education_level,Feedback,Promo_Campaign,Year,Quarter,Day_month,Weeknum,Month,Weekday
2019-01-20,44200,132600,61,M,83362,Personal,13.2,Graduate,3,1,2019,1,20,4,Jan,Sun
2019-01-21,44210,132630,33,M,19318,Travel,13.2,Graduate,5,1,2019,1,21,4,Jan,Mon
2019-01-22,44350,133050,71,F,21649,Personal,13.2,Graduate,4,1,2019,1,22,4,Jan,Tue
2019-01-23,44440,133320,59,M,83364,Personal,13.2,Graduate,1,0,2019,1,23,4,Jan,Wed
2019-01-24,44440,133320,72,M,73118,Personal,13.2,Graduate,2,1,2019,1,24,4,Jan,Thu
2019-01-25,44880,134640,43,M,99881,Others,13.2,Graduate,4,0,2019,1,25,4,Jan,Fri
2019-01-26,45330,135990,29,M,7897,Travel,13.2,Graduate,3,1,2019,1,26,4,Jan,Sat
2019-01-27,45560,136680,55,M,43297,Personal,13.2,Graduate,3,1,2019,1,27,5,Jan,Sun
2019-01-28,46000,138000,38,M,93776,Education,13.2,Graduate,3,1,2019,1,28,5,Jan,Mon
2019-01-29,46120,138360,72,M,66025,Personal,13.2,Graduate,4,0,2019,1,29,5,Jan,Tue
2019-01-30,46210,138630,39,M,41002,Education,13.2,Graduate,1,0,2019,1,30,5,Jan,Wed
2019-01-31,46210,138630,55,M,56918,Personal,13.2,Graduate,4,1,2019,1,31,5,Jan,Thu
2019-02-01,46630,139890,68,M,65812,Personal,13.2,Graduate,3,1,2019,1,1,5,Feb,Fri
2019-02-02,46670,140010,65,M,18012,Personal,13.2,Graduate,5,1,2019,1,2,5,Feb,Sat
2019-02-03,46800,140400,75,M,26114,Home,13.2,Graduate,4,1,2019,1,3,6,Feb,Sun
2019-02-04,47190,141570,50,M,65419,Others,13.2,Graduate,2,1,2019,1,4,6,Feb,Mon
2019-02-05,48330,144990,56,F,21498,Personal,13.2,Graduate,1,1,2019,1,5,6,Feb,Tue
2019-02-06,48890,146670,60,F,40341,Personal,13.2,Graduate,5,1,2019,1,6,6,Feb,Wed
2019-02-07,49390,148170,37,M,96618,Education,13.2,Graduate,4,1,2019,1,7,6,Feb,Thu
2019-02-08,49430,148290,32,M,28175,Travel,13.2,Graduate,4,0,2019,1,8,6,Feb,Fri
2019-02-09,49440,148320,67,M,54180,Travel,13.2,Graduate,5,1,2019,1,9,6,Feb,Sat
2019-02-10,49550,148650,28,M,83522,Travel,13.2,Graduate,2,1,2019,1,10,7,Feb,Sun
2019-02-11,49560,148680,70,M,97950,Personal,13.2,Graduate,3,1,2019,1,11,7,Feb,Mon
2019-02-12,49690,149070,32,M,60995,Travel,13.2,Graduate,2,0,2019,1,12,7,Feb,Tue
2019-02-13,50000,150000,37,M,38567,Education,13.2,Graduate,2,0,2019,1,13,7,Feb,Wed
2019-02-14,50330,150990,47,M,45327,Education,13.2,Graduate,2,1,2019,1,14,7,Feb,Thu
2019-02-15,50880,152640,58,M,76198,Personal,13.2,Graduate,3,1,2019,1,15,7,Feb,Fri
2019-02-16,51450,154350,41,M,76051,Education,13.2,Graduate,4,1,2019,1,16,7,Feb,Sat
2019-02-17,51450,154350,55,M,6475,Personal,13.2,Graduate,4,1,2019,1,17,8,Feb,Sun
2019-02-18,51670,217014,65,M,93200,Travel,13.2,Graduate,5,1,2019,1,18,8,Feb,Mon
2019-02-19,51830,217686,34,M,40416,Travel,13.2,Graduate,3,1,2019,1,19,8,Feb,Tue
2019-02-20,52000,218400,57,M,41112,Personal,13.2,Graduate,1,0,2019,1,20,8,Feb,Wed
2019-02-21,52360,219912,44,M,76973,Education,13.2,Graduate,5,1,2019,1,21,8,Feb,Thu
2019-02-22,52550,220710,64,M,51742,Personal,13.2,Graduate,4,0,2019,1,22,8,Feb,Fri
2019-02-23,53170,223314,30,M,1690,Travel,13.2,Graduate,2,1,2019,1,23,8,Feb,Sat
2019-02-24,53240,223608,22,M,46033,Travel,13.2,Graduate,5,1,2019,1,24,9,Feb,Sun
2019-02-25,53330,223986,55,M,17598,Others,13.2,Graduate,2,1,2019,1,25,9,Feb,Mon
2019-02-26,53410,224322,65,M,1918,Personal,13.2,Graduate,3,1,2019,1,26,9,Feb,Tue
2019-02-27,53450,224490,75,M,18719,Home,13.2,Graduate,1,0,2019,1,27,9,Feb,Wed
2019-02-28,55560,233352,46,M,16728,Education,13.2,Graduate,2,0,2019,1,28,9,Feb,Thu
2019-03-01,55730,234066,28,F,57775,Travel,13.2,Graduate,1,0,2019,1,1,9,Mar,Fri
2019-03-02,57080,239736,24,M,52577,Travel,13.2,Graduate,3,1,2019,1,2,9,Mar,Sat
2019-03-03,57110,239862,30,M,26590,Others,13.2,Graduate,4,1,2019,1,3,10,Mar,Sun
2019-03-04,57350,240870,31,M,96469,Travel,13.2,Graduate,3,0,2019,1,4,10,Mar,Mon
2019-03-05,57770,115540,48,F,86024,Others,13.2,Graduate,3,1,2019,1,5,10,Mar,Tue
2019-03-06,57770,115540,40,M,77663,Others,13.2,Graduate,1,0,2019,1,6,10,Mar,Wed
2019-03-07,57890,115780,36,M,94712,Education,13.2,Graduate,4,1,2019,1,7,10,Mar,Thu
2019-03-08,58880,117760,43,M,95920,Education,13.2,Graduate,3,0,2019,1,8,10,Mar,Fri
2019-03-09,60880,121760,58,M,22800,Others,13.2,Graduate,3,0,2019,1,9,10,Mar,Sat
2019-03-10,61110,122220,23,F,36657,Others,13.2,Graduate,2,1,2019,1,10,11,Mar,Sun
2019-03-11,61110,122220,48,M,45992,Others,13.2,Graduate,4,0,2019,1,11,11,Mar,Mon
2019-03-12,61110,122220,27,M,42341,Travel,13.2,Graduate,4,1,2019,1,12,11,Mar,Tue
2019-03-13,61110,122220,65,M,90035,Personal,13.2,Graduate,2,0,2019,1,13,11,Mar,Wed
2019-03-14,61110,122220,41,F,47285,Others,13.2,Graduate,1,0,2019,1,14,11,Mar,Thu
2019-03-15,61330,122660,53,M,69737,Personal,13.2,Graduate,2,0,2019,1,15,11,Mar,Fri
2019-03-16,61440,122880,44,F,99929,Education,13.2,Graduate,4,0,2019,1,16,11,Mar,Sat
2019-03-17,61550,123100,55,M,58225,Others,13.2,Graduate,4,1,2019,1,17,12,Mar,Sun
2019-03-18,61670,123340,71,M,52541,Personal,13.2,Graduate,3,1,2019,1,18,12,Mar,Mon
2019-03-19,62030,124060,32,M,39909,Travel,13.2,Graduate,4,1,2019,1,19,12,Mar,Tue
2019-03-20,62210,124420,72,F,85019,Personal,13.2,Graduate,2,1,2019,1,20,12,Mar,Wed
2019-03-21,62550,125100,52,M,10840,Personal,13.2,Graduate,1,0,2019,1,21,12,Mar,Thu
2019-03-22,62770,125540,67,M,11012,Personal,13.2,Graduate,4,1,2019,1,22,12,Mar,Fri
2019-03-23,63330,126660,51,M,95755,Personal,13.2,Graduate,5,1,2019,1,23,12,Mar,Sat
2019-03-24,63440,126880,55,M,4241,Personal,13.2,Graduate,3,1,2019,1,24,13,Mar,Sun
2019-03-25,64230,128460,40,M,6162,Education,13.2,Graduate,3,0,2019,1,25,13,Mar,Mon
2019-03-26,64800,129600,36,M,5114,Education,13.2,Graduate,4,1,2019,1,26,13,Mar,Tue
2019-03-27,64870,129740,68,M,39717,Personal,13.2,Graduate,2,0,2019,1,27,13,Mar,Wed
2019-03-28,66670,133340,54,M,37018,Personal,13.2,Graduate,4,1,2019,1,28,13,Mar,Thu
2019-03-29,67230,134460,49,M,64257,Others,13.2,Graduate,3,0,2019,1,29,13,Mar,Fri
2019-03-30,68890,137780,39,M,58301,Education,13.2,Graduate,5,0,2019,1,30,13,Mar,Sat
2019-03-31,69130,138260,35,M,40094,Travel,13.2,Graduate,2,1,2019,1,31,14,Mar,Sun
2019-04-01,70000,140000,46,M,73093,Education,13.2,Graduate,1,0,2019,2,1,14,Apr,Mon
2019-04-02,70000,140000,54,M,97424,Others,13.2,Graduate,2,0,2019,2,2,14,Apr,Tue
2019-04-03,70210,140420,75,M,60184,Home,13.2,Graduate,1,1,2019,2,3,14,Apr,Wed
2019-04-04,71880,143760,60,M,59130,Personal,13.2,Graduate,5,1,2019,2,4,14,Apr,Thu
2019-04-05,72230,144460,74,M,36757,Personal,13.2,Graduate,3,0,2019,2,5,14,Apr,Fri
2019-04-06,72910,145820,24,M,39315,Travel,13.2,Graduate,3,1,2019,2,6,14,Apr,Sat
2019-04-07,73170,146340,59,M,51254,Personal,13.2,Graduate,3,1,2019,2,7,15,Apr,Sun
2019-04-08,73330,146660,66,M,45931,Personal,13.2,Graduate,4,1,2019,2,8,15,Apr,Mon
2019-04-09,73370,146740,40,M,10819,Education,13.2,Graduate,2,1,2019,2,9,15,Apr,Tue
2019-04-10,74240,148480,60,M,80882,Travel,13.2,Graduate,4,1,2019,2,10,15,Apr,Wed
2019-04-11,75320,150640,32,M,35364,Travel,13.2,Graduate,5,0,2019,2,11,15,Apr,Thu
2019-04-12,75560,151120,61,M,13900,Personal,13.2,Graduate,2,1,2019,2,12,15,Apr,Fri
2019-04-13,75690,151380,70,M,39891,Personal,13.2,Graduate,5,1,2019,2,13,15,Apr,Sat
2019-04-14,75930,151860,41,M,49197,Education,13.2,Graduate,5,1,2019,2,14,16,Apr,Sun
2019-04-15,76040,152080,55,M,63408,Personal,13.2,Graduate,2,1,2019,2,15,16,Apr,Mon
2019-04-16,76110,152220,51,M,34390,Personal,13.2,Graduate,3,1,2019,2,16,16,Apr,Tue
2019-04-17,76350,152700,75,M,21107,Travel,13.2,Graduate,2,1,2019,2,17,16,Apr,Wed
2019-04-18,77070,154140,49,M,71172,Education,13.2,Graduate,4,0,2019,2,18,16,Apr,Thu
2019-04-19,77570,155140,59,M,26166,Personal,13.2,Graduate,1,1,2019,2,19,16,Apr,Fri
2019-04-20,77590,155180,23,M,28582,Travel,13.2,Graduate,5,1,2019,2,20,16,Apr,Sat
2019-04-21,77610,155220,27,M,26663,Travel,13.2,Graduate,5,1,2019,2,21,17,Apr,Sun
2019-04-22,77720,155440,46,M,57629,Education,13.2,Graduate,2,0,2019,2,22,17,Apr,Mon
2019-04-23,78970,157940,50,M,15250,Education,13.2,Graduate,2,1,2019,2,23,17,Apr,Tue
2019-04-24,79130,158260,51,M,65370,Personal,13.2,Graduate,1,1,2019,2,24,17,Apr,Wed
2019-04-25,79400,158800,41,M,39861,Education,13.1,Graduate,5,1,2019,2,25,17,Apr,Thu
2019-04-26,80000,160000,35,M,55207,Others,13.1,Graduate,4,0,2019,2,26,17,Apr,Fri
2019-04-27,80870,161740,67,M,38868,Personal,13.1,Graduate,3,1,2019,2,27,17,Apr,Sat
2019-04-28,81770,163540,55,M,15277,Personal,13.1,Graduate,5,1,2019,2,28,18,Apr,Sun
2019-04-29,83330,166660,44,M,68271,Education,13.1,Graduate,3,0,2019,2,29,18,Apr,Mon
2019-04-30,83330,166660,35,M,91147,Travel,13.1,Graduate,5,1,2019,2,30,18,Apr,Tue
2019-05-01,83330,166660,55,M,45645,Personal,13.1,Graduate,4,1,2019,2,1,18,May,Wed
2019-05-02,83330,166660,53,M,73987,Personal,13.1,Graduate,2,1,2019,2,2,18,May,Thu
2019-05-03,84330,168660,64,M,48748,Personal,13.1,Graduate,2,0,2019,2,3,18,May,Fri
2019-05-04,85410,170820,63,M,12335,Travel,13.1,Graduate,3,1,2019,2,4,18,May,Sat
2019-05-05,85560,171120,66,M,46200,Personal,13.1,Graduate,3,1,2019,2,5,19,May,Sun
2019-05-06,87200,174400,59,M,11886,Personal,13.1,Graduate,2,0,2019,2,6,19,May,Mon
2019-05-07,89330,178660,45,M,39663,Education,13.1,Graduate,4,0,2019,2,7,19,May,Tue
2019-05-08,91670,183340,64,M,5963,Personal,13.1,Graduate,3,0,2019,2,8,19,May,Wed
2019-05-09,101040,202080,32,M,59361,Travel,13.1,Graduate,2,1,2019,2,9,19,May,Thu
2019-05-10,101110,202220,55,M,44245,Personal,13.1,Graduate,2,1,2019,2,10,19,May,Fri
2019-05-11,103830,207660,44,M,61619,Education,13.1,Graduate,2,1,2019,2,11,19,May,Sat
2019-05-12,105350,210700,60,M,66296,Personal,13.1,Graduate,4,1,2019,2,12,20,May,Sun
2019-05-13,105770,211540,51,M,15075,Others,13.1,Graduate,3,1,2019,2,13,20,May,Mon
2019-05-14,105970,211940,49,M,88216,Education,13.1,Graduate,4,1,2019,2,14,20,May,Tue
2019-05-15,106670,213340,23,M,66273,Travel,13.1,Graduate,2,1,2019,2,15,20,May,Wed
2019-05-16,107630,215260,72,M,55919,Personal,13.1,Graduate,3,0,2019,2,16,20,May,Thu
2019-05-17,107730,215460,32,M,94007,Travel,13.1,Graduate,4,0,2019,2,17,20,May,Fri
2019-05-18,111110,222220,52,M,79634,Personal,13.1,Graduate,2,1,2019,2,18,20,May,Sat
2019-05-19,111110,222220,39,M,46113,Education,13.1,Graduate,4,1,2019,2,19,21,May,Sun
2019-05-20,111120,222240,42,M,79996,Others,13.1,Graduate,4,0,2019,2,20,21,May,Mon
2019-05-21,116670,233340,62,M,37058,Personal,13.1,Graduate,2,0,2019,2,21,21,May,Tue
2019-05-22,121110,242220,59,M,41039,Personal,13.1,Graduate,5,1,2019,2,22,21,May,Wed
2019-05-23,124310,248620,43,M,48211,Education,13.1,Graduate,2,1,2019,2,23,21,May,Thu
2019-05-24,124310,248620,27,M,85149,Travel,13.1,Graduate,4,0,2019,2,24,21,May,Fri
2019-05-25,124370,248740,32,M,73393,Travel,13.1,Graduate,5,1,2019,2,25,21,May,Sat
2019-05-26,127170,254340,33,M,8566,Travel,13.1,Graduate,5,1,2019,2,26,22,May,Sun
2019-05-27,127470,254940,69,M,9614,Personal,13.1,Graduate,3,1,2019,2,27,22,May,Mon
2019-05-28,129370,258740,30,M,32264,Travel,13.1,Graduate,3,1,2019,2,28,22,May,Tue
2019-05-29,131110,262220,69,M,40709,Personal,13.1,Graduate,1,0,2019,2,29,22,May,Wed
2019-05-30,132840,265680,69,M,29631,Personal,13.1,Graduate,2,1,2019,2,30,22,May,Thu
2019-05-31,133330,266660,61,M,1817,Travel,13.1,Graduate,3,0,2019,2,31,22,May,Fri
2019-06-01,133960,267920,73,F,8049,Personal,13.1,Graduate,4,1,2019,2,1,22,Jun,Sat
2019-06-02,135190,270380,67,M,5364,Personal,13.1,Graduate,4,1,2019,2,2,23,Jun,Sun
2019-06-03,143330,286660,45,M,82426,Education,13.1,Graduate,2,0,2019,2,3,23,Jun,Mon
2019-06-04,144440,288880,41,M,56509,Education,13.1,Graduate,4,0,2019,2,4,23,Jun,Tue
2019-06-05,148610,297220,46,M,8625,Education,13.1,Graduate,5,1,2019,2,5,23,Jun,Wed
2019-06-06,152230,304460,75,M,99474,Personal,13.1,Graduate,1,0,2019,2,6,23,Jun,Thu
2019-06-07,156760,313520,51,M,32285,Education,13.1,Graduate,2,1,2019,2,7,23,Jun,Fri
2019-06-08,160000,320000,40,F,86927,Education,13.1,Graduate,2,1,2019,2,8,23,Jun,Sat
2019-06-09,171210,342420,55,M,63733,Others,13.1,Graduate,2,1,2019,2,9,24,Jun,Sun
2019-06-10,182000,364000,48,M,34403,Education,13.1,Graduate,2,1,2019,2,10,24,Jun,Mon
2019-06-11,194440,388880,69,M,33431,Personal,13.1,Graduate,2,1,2019,2,11,24,Jun,Tue
2019-06-12,194440,388880,34,M,2318,Travel,13.1,Graduate,2,1,2019,2,12,24,Jun,Wed
2019-06-13,195770,391540,41,M,56434,Others,13.1,Graduate,1,1,2019,2,13,24,Jun,Thu
2019-06-14,198210,396420,55,F,11141,Personal,13.1,Graduate,4,0,2019,2,14,24,Jun,Fri
2019-06-15,198400,396800,23,M,27030,Travel,13.1,Graduate,4,1,2019,2,15,24,Jun,Sat
2019-06-16,200000,400000,70,M,28797,Personal,13.1,Graduate,2,1,2019,2,16,25,Jun,Sun
2019-06-17,214930,429860,48,M,12546,Education,13.1,Graduate,3,1,2019,2,17,25,Jun,Mon
2019-06-18,220330,440660,30,M,92899,Travel,13.1,Graduate,2,1,2019,2,18,25,Jun,Tue
2019-06-19,222210,444420,60,M,9262,Personal,13.1,Graduate,2,0,2019,2,19,25,Jun,Wed
2019-06-20,124760,249520,48,M,115156,Education,14.3,PG_Masters,2,1,2019,2,20,25,Jun,Thu
2019-06-21,133330,266660,59,F,73381,Travel,14.3,PG_Masters,5,1,2019,2,21,25,Jun,Fri
2019-06-22,133330,266660,68,F,59480,Travel,14.3,PG_Masters,2,0,2019,2,22,25,Jun,Sat
2019-06-23,138770,277540,26,F,62661,Travel,14.3,PG_Masters,4,1,2019,2,23,26,Jun,Sun
2019-06-24,146670,293340,35,M,109215,Others,14.3,PG_Masters,2,0,2019,2,24,26,Jun,Mon
2019-06-25,150000,300000,50,M,92151,Others,14.3,PG_Masters,1,1,2019,2,25,26,Jun,Tue
2019-06-26,160000,320000,51,M,48387,Others,14.3,PG_Masters,2,1,2019,2,26,26,Jun,Wed
2019-06-27,166670,333340,33,M,119840,Others,14.3,PG_Masters,4,0,2019,2,27,26,Jun,Thu
2019-06-28,171680,343360,63,M,67812,Personal,14.3,PG_Masters,3,1,2019,2,28,26,Jun,Fri
2019-06-29,176830,353660,69,F,109393,Personal,14.3,PG_Masters,4,1,2019,2,29,26,Jun,Sat
2019-06-30,210120,420240,62,F,101082,Personal,14.3,PG_Masters,4,1,2019,2,30,27,Jun,Sun
2019-07-01,269770,35070.1,40,M,76766,Others,14.3,PG_Masters,4,0,2019,3,1,27,Jul,Mon
2019-07-02,22240,17792,30,M,26142,Home,17.9,PG_Masters,2,0,2019,3,2,27,Jul,Tue
2019-07-03,24000,19200,38,M,37580,Home,17.9,PG_Masters,3,1,2019,3,3,27,Jul,Wed
2019-07-04,26110,78330,46,M,51529,Home,17.9,PG_Masters,4,1,2019,3,4,27,Jul,Thu
2019-07-05,28650,17190,32,F,60240,Home,17.9,PG_Masters,3,1,2019,3,5,27,Jul,Fri
2019-07-06,30790,18474,34,M,49802,Home,17.9,PG_Masters,2,1,2019,3,6,27,Jul,Sat
2019-07-07,32720,19632,75,M,72461,Home,17.9,PG_Masters,2,1,2019,3,7,28,Jul,Sun
2019-07-08,34670,104010,35,M,29291,Home,17.9,PG_Masters,3,1,2019,3,8,28,Jul,Mon
2019-07-09,34790,104370,25,M,74462,Home,17.9,PG_Masters,1,1,2019,3,9,28,Jul,Tue
2019-07-10,35370,106110,23,M,3086,Home,17.9,PG_Masters,3,0,2019,3,10,28,Jul,Wed
2019-07-11,38520,115560,66,M,27891,Home,17.9,PG_Masters,5,1,2019,3,11,28,Jul,Thu
2019-07-12,39290,117870,56,M,58533,Home,17.9,PG_Masters,4,1,2019,3,12,28,Jul,Fri
2019-07-13,40000,120000,30,M,76829,Home,17.9,PG_Masters,4,1,2019,3,13,28,Jul,Sat
2019-07-14,40130,120390,48,M,32171,Home,17.9,PG_Masters,5,1,2019,3,14,29,Jul,Sun
2019-07-15,40990,122970,37,M,35983,Home,17.9,PG_Masters,2,1,2019,3,15,29,Jul,Mon
2019-07-16,44440,133320,67,M,50618,Home,17.9,PG_Masters,5,1,2019,3,16,29,Jul,Tue
2019-07-17,44440,133320,31,M,21721,Home,17.9,PG_Masters,3,0,2019,3,17,29,Jul,Wed
2019-07-18,44870,134610,55,M,77307,Home,17.9,PG_Masters,2,1,2019,3,18,29,Jul,Thu
2019-07-19,46970,140910,55,M,53407,Home,17.9,PG_Masters,1,1,2019,3,19,29,Jul,Fri
2019-07-20,47630,142890,38,M,47526,Home,17.9,PG_Masters,2,1,2019,3,20,29,Jul,Sat
2019-07-21,54670,229614,45,F,77520,Home,17.9,PG_Masters,3,1,2019,3,21,30,Jul,Sun
2019-07-22,63400,126800,63,M,7778,Home,17.8,PG_Masters,2,0,2019,3,22,30,Jul,Mon
2019-07-23,65750,131500,39,M,31763,Home,17.7,PG_Masters,3,1,2019,3,23,30,Jul,Tue
2019-07-24,70470,140940,32,M,93792,Home,17.7,PG_Masters,4,1,2019,3,24,30,Jul,Wed
2019-07-25,71110,142220,37,M,70021,Home,17.7,PG_Masters,2,1,2019,3,25,30,Jul,Thu
2019-07-26,81280,162560,64,M,7185,Home,17.7,PG_Masters,1,1,2019,3,26,30,Jul,Fri
2019-07-27,102130,204260,52,M,97414,Home,17.7,PG_Masters,3,1,2019,3,27,30,Jul,Sat
2019-07-28,102230,204460,54,M,73594,Home,17.7,PG_Masters,4,1,2019,3,28,31,Jul,Sun
2019-07-29,22240,17792,30,M,27977,Home,17.7,PG_Masters,4,1,2019,3,29,31,Jul,Mon
2019-07-30,24000,19200,38,M,1881,Home,17.7,PG_Masters,3,1,2019,3,30,31,Jul,Tue
2019-07-31,26110,78330,46,M,73133,Home,17.7,PG_Masters,3,1,2019,3,31,31,Jul,Wed
2019-08-01,28650,17190,32,F,34625,Home,17.7,PG_Masters,1,1,2019,3,1,31,Aug,Thu
2019-08-02,30790,18474,34,M,32170,Home,17.7,PG_Masters,5,1,2019,3,2,31,Aug,Fri
2019-08-03,32720,19632,75,M,55073,Home,17.7,PG_Masters,3,1,2019,3,3,31,Aug,Sat
2019-08-04,34670,104010,35,M,40942,Home,17.7,PG_Masters,2,1,2019,3,4,32,Aug,Sun
2019-08-05,34790,104370,25,M,49273,Home,17.7,PG_Masters,4,0,2019,3,5,32,Aug,Mon
2019-08-06,35370,106110,23,M,89560,Home,17.7,PG_Masters,2,1,2019,3,6,32,Aug,Tue
2019-08-07,38520,115560,66,M,43428,Home,17.7,PG_Masters,3,0,2019,3,7,32,Aug,Wed
2019-08-08,222230,444460,55,M,433,Personal,13.1,PG_Masters,4,1,2019,3,8,32,Aug,Thu
2019-08-09,222560,445120,66,M,59872,Personal,13.1,PG_Masters,1,0,2019,3,9,32,Aug,Fri
2019-08-10,233330,466660,55,M,66668,Personal,13.1,PG_Masters,4,1,2019,3,10,32,Aug,Sat
2019-08-11,244440,466660,41,M,19850,Others,13.1,PG_Masters,4,1,2019,3,11,33,Aug,Sun
2019-08-12,259790,466660,36,F,44145,Education,13.1,PG_Masters,3,0,2019,3,12,33,Aug,Mon
2019-08-13,263070,34199.1,38,M,56430,Others,13.1,PG_Masters,4,0,2019,3,13,33,Aug,Tue
2019-08-14,275560,35822.8,55,M,55906,Others,13.1,PG_Masters,3,1,2019,3,14,33,Aug,Wed
2019-08-15,277770,36110.1,41,M,86169,Education,13.1,PG_Masters,5,0,2019,3,15,33,Aug,Thu
2019-08-16,317370,327370,61,M,32931,Personal,13.1,PG_Masters,5,0,2019,3,16,33,Aug,Fri
2019-08-17,317370,327370,66,M,17554,Personal,13.1,PG_Masters,4,1,2019,3,17,33,Aug,Sat
2019-08-18,317370,213000,36,M,64885,Travel,13.1,PG_Masters,2,1,2019,3,18,34,Aug,Sun
2019-08-19,24400,19520,44,F,104253,Home,21.6,Till 10th,1,0,2019,3,19,34,Aug,Mon
2019-08-20,31110,18666,40,M,76345,Home,21.6,Till 10th,3,1,2019,3,20,34,Aug,Tue
2019-08-21,35990,107970,29,M,98454,Home,21.2,Till 10th,4,1,2019,3,21,34,Aug,Wed
2019-08-22,36270,108810,55,F,91752,Home,21.2,Till 10th,3,1,2019,3,22,34,Aug,Thu
2019-08-23,36920,110760,37,M,83748,Home,21.2,Till 10th,3,1,2019,3,23,34,Aug,Fri
2019-08-24,42670,128010,76,M,56159,Home,21.2,Till 10th,5,1,2019,3,24,34,Aug,Sat
2019-08-25,47950,143850,48,M,119921,Home,21.2,Till 10th,4,1,2019,3,25,35,Aug,Sun
2019-08-26,54040,226968,28,M,48249,Home,21.2,Till 10th,3,1,2019,3,26,35,Aug,Mon
2019-08-27,24400,19520,44,F,54753,Home,21.2,Till 10th,1,1,2019,3,27,35,Aug,Tue
2019-08-28,31110,18666,40,M,96642,Home,20.9,Till 10th,4,1,2019,3,28,35,Aug,Wed
2019-08-29,35990,107970,29,M,82417,Home,20.9,Till 10th,4,0,2019,3,29,35,Aug,Thu
2019-08-30,36270,108810,55,F,58498,Home,20.9,Till 10th,4,1,2019,3,30,35,Aug,Fri
2019-08-31,36920,110760,37,M,104591,Home,20.9,Till 10th,5,1,2019,3,31,35,Aug,Sat
2019-09-01,44440,133320,67,M,45530,Home,17.3,Till 10th,2,1,2019,3,1,36,Sep,Sun
2019-09-02,44440,133320,31,M,44683,Home,17.3,Till 10th,3,1,2019,3,2,36,Sep,Mon
2019-09-03,44870,134610,55,M,62799,Home,17.3,Till 10th,3,1,2019,3,3,36,Sep,Tue
2019-09-04,46970,140910,55,M,66383,Home,17.3,Till 10th,4,0,2019,3,4,36,Sep,Wed
2019-09-05,47630,142890,38,M,30231,Home,17.3,Till 10th,1,0,2019,3,5,36,Sep,Thu
2019-09-06,54670,229614,45,F,98623,Home,17.3,Till 10th,1,0,2019,3,6,36,Sep,Fri
2019-09-07,63400,126800,63,M,53249,Home,17.3,Till 10th,4,1,2019,3,7,36,Sep,Sat
2019-09-08,65750,131500,39,M,76986,Home,17.3,Till 10th,2,1,2019,3,8,37,Sep,Sun
2019-09-09,70470,140940,32,M,27038,Home,17.3,Till 10th,2,1,2019,3,9,37,Sep,Mon
2019-09-10,71110,142220,37,M,45023,Home,17.3,Till 10th,3,1,2019,3,10,37,Sep,Tue
2019-09-11,81280,162560,64,M,54003,Home,17.3,Till 10th,4,1,2019,3,11,37,Sep,Wed
2019-09-12,102130,204260,52,M,99715,Home,17.3,Till 10th,4,1,2019,3,12,37,Sep,Thu
2019-09-13,102230,204460,54,M,2077,Home,17.3,Till 10th,3,1,2019,3,13,37,Sep,Fri
2019-09-14,23450,18760,34,M,74326,Home,17.3,Till 10th,3,1,2019,3,14,37,Sep,Sat
2019-09-15,23450,18760,35,M,5333,Home,17.3,Till 10th,5,1,2019,3,15,38,Sep,Sun
2019-09-16,24370,19496,43,M,17795,Home,17.3,Till 10th,2,1,2019,3,16,38,Sep,Mon
2019-09-17,27440,16464,54,M,26554,Home,17.3,Till 10th,2,1,2019,3,17,38,Sep,Tue
2019-09-18,27770,16662,37,M,95846,Home,17.3,Till 10th,1,1,2019,3,18,38,Sep,Wed
2019-09-19,29040,17424,64,M,33340,Home,17.2,Till 10th,4,0,2019,3,19,38,Sep,Thu
2019-09-20,29520,17712,26,M,80608,Home,17.2,Till 10th,4,1,2019,3,20,38,Sep,Fri
2019-09-21,29610,17766,70,M,23028,Home,17.2,Till 10th,2,1,2019,3,21,38,Sep,Sat
2019-09-22,31770,19062,54,M,90823,Home,17.2,Till 10th,5,1,2019,3,22,39,Sep,Sun
2019-09-23,32000,19200,27,M,51414,Home,17.2,Till 10th,3,0,2019,3,23,39,Sep,Mon
2019-09-24,33110,19866,59,M,74301,Home,17.2,Till 10th,2,1,2019,3,24,39,Sep,Tue
2019-09-25,34440,103320,64,M,59255,Home,17.2,Till 10th,2,1,2019,3,25,39,Sep,Wed
2019-09-26,35270,105810,43,F,11377,Home,17.2,Till 10th,3,0,2019,3,26,39,Sep,Thu
2019-09-27,36350,109050,49,M,1686,Home,17.2,Till 10th,3,1,2019,3,27,39,Sep,Fri
2019-09-28,37160,111480,43,M,48946,Home,17.2,Till 10th,4,1,2019,3,28,39,Sep,Sat
2019-09-29,38310,114930,32,M,99877,Home,17.2,Till 10th,2,1,2019,3,29,40,Sep,Sun
2019-09-30,40170,120510,73,M,33737,Home,17.2,Till 10th,3,0,2019,3,30,40,Sep,Mon
2019-10-01,40480,121440,71,M,84381,Home,17.2,Till 10th,2,0,2019,4,1,40,Oct,Tue
2019-10-02,41160,123480,47,M,19775,Home,17.2,Till 10th,2,0,2019,4,2,40,Oct,Wed
2019-10-03,41190,123570,48,M,45625,Home,17.2,Till 10th,5,1,2019,4,3,40,Oct,Thu
2019-10-04,42210,126630,56,M,73695,Home,17.2,Till 10th,2,0,2019,4,4,40,Oct,Fri
